index,id,fnid,parent_id,admin_0,admin_1,admin_2,admin_3,values,count
300.0,223096.0,ET2023A3030901,222716.0,Ethiopia,Amhara,Awi,Dangila,1,317
,,,,,,,,2,11349
,,,,,,,,3,140010
,,,,,,,,5,690
,,,,,,,,11,127710
,,,,,,,,12,2307
,,,,,,,,13,1280
,,,,,,,,255,9241218
554.0,223350.0,ET2023A3041003,222731.0,Ethiopia,Oromia,East Hararge,Gursum (OR),1,6015
,,,,,,,,2,70641
,,,,,,,,3,131456
,,,,,,,,5,460
,,,,,,,,11,168282
,,,,,,,,12,5678
,,,,,,,,13,2602
,,,,,,,,21,9
,,,,,,,,22,5
,,,,,,,,23,17
,,,,,,,,255,10754500
163.0,222959.0,ET2023A3030214,222709.0,Ethiopia,Amhara,South Gondar,Sede Muja,1,6591
,,,,,,,,2,58637
,,,,,,,,3,63405
,,,,,,,,11,105355
,,,,,,,,12,685
,,,,,,,,13,990
,,,,,,,,255,12847774
617.0,223413.0,ET2023A3041410,222735.0,Ethiopia,Oromia,Gujii,Girja /Harenfema,1,182
,,,,,,,,2,2697
,,,,,,,,3,45004
,,,,,,,,4,1
,,,,,,,,11,39188
,,,,,,,,12,456
,,,,,,,,13,311
,,,,,,,,255,11350168
266.0,223062.0,ET2023A3030614,222713.0,Ethiopia,Amhara,East Gojam,Shebel Bernta,1,3224
,,,,,,,,2,23367
,,,,,,,,3,85519
,,,,,,,,4,2
,,,,,,,,11,91197
,,,,,,,,12,2747
,,,,,,,,13,2089
,,,,,,,,22,74
,,,,,,,,255,6617398
377.0,223173.0,ET2023A3040111,222722.0,Ethiopia,Oromia,West Wellega,Babo,1,110
,,,,,,,,2,2964
,,,,,,,,3,56079
,,,,,,,,5,740
,,,,,,,,11,48756
,,,,,,,,12,1870
,,,,,,,,255,4560838
476.0,223272.0,ET2023A3040608,222727.0,Ethiopia,Oromia,North Shewa (OR),Wuchale,1,1144
,,,,,,,,2,22669
,,,,,,,,3,103323
,,,,,,,,4,4
,,,,,,,,5,1263
,,,,,,,,11,97434
,,,,,,,,12,4132
,,,,,,,,13,5725
,,,,,,,,255,10417379
318.0,223114.0,ET2023A3031003,222717.0,Ethiopia,Amhara,Oromia,Jilye Tumuga,1,1585
,,,,,,,,2,17706
,,,,,,,,3,58013
,,,,,,,,4,1
,,,,,,,,5,2167
,,,,,,,,11,56194
,,,,,,,,12,3310
,,,,,,,,13,5417
,,,,,,,,14,129
,,,,,,,,255,3219489
447.0,223243.0,ET2023A3040503,222726.0,Ethiopia,Oromia,West Shewa,Ambo Zuria,1,65
,,,,,,,,2,3616
,,,,,,,,3,98914
,,,,,,,,5,575
,,,,,,,,11,90648
,,,,,,,,255,19010459
489.0,223285.0,ET2023A3040622,222727.0,Ethiopia,Oromia,North Shewa (OR),Sululta (North Shewa),1,2036
,,,,,,,,2,15872
,,,,,,,,3,104812
,,,,,,,,4,3
,,,,,,,,5,671
,,,,,,,,11,101764
,,,,,,,,12,375
,,,,,,,,13,542
,,,,,,,,14,166
,,,,,,,,21,616
,,,,,,,,22,210
,,,,,,,,23,560
,,,,,,,,255,10340216
192.0,222988.0,ET2023A3030404,222711.0,Ethiopia,Amhara,South Wollo,Ambasel,1,658
,,,,,,,,2,19930
,,,,,,,,3,133894
,,,,,,,,5,1122
,,,,,,,,11,119198
,,,,,,,,12,2890
,,,,,,,,13,5683
,,,,,,,,14,451
,,,,,,,,255,12176390
369.0,223165.0,ET2023A3040103,222722.0,Ethiopia,Oromia,West Wellega,Gimbi,1,37
,,,,,,,,2,1302
,,,,,,,,3,45806
,,,,,,,,5,1100
,,,,,,,,11,41270
,,,,,,,,255,7289948
85.0,222881.0,ET2023A3010608,222700.0,Ethiopia,Tigray,Southeast Tigray,Wajirat,1,4931
,,,,,,,,2,24681
,,,,,,,,3,21476
,,,,,,,,5,377
,,,,,,,,11,41775
,,,,,,,,255,4714156
409.0,223205.0,ET2023A3040302,222724.0,Ethiopia,Oromia,Ilubabor,Alge Sachi,1,1
,,,,,,,,2,1787
,,,,,,,,3,64380
,,,,,,,,5,882
,,,,,,,,11,54683
,,,,,,,,12,2397
,,,,,,,,255,5930969
506.0,223302.0,ET2023A3040801,222729.0,Ethiopia,Oromia,Arsi,Merti,1,1196
,,,,,,,,2,21038
,,,,,,,,3,86998
,,,,,,,,4,5
,,,,,,,,5,309
,,,,,,,,11,79511
,,,,,,,,12,4248
,,,,,,,,13,5760
,,,,,,,,21,32
,,,,,,,,255,6755355
382.0,223178.0,ET2023A3040116,222722.0,Ethiopia,Oromia,West Wellega,Begi,1,145
,,,,,,,,2,4620
,,,,,,,,3,102419
,,,,,,,,5,431
,,,,,,,,11,80069
,,,,,,,,12,5228
,,,,,,,,13,2094
,,,,,,,,255,13085548
722.0,223518.0,ET2023A3050107,222744.0,Ethiopia,Somali,Sitti,Miesso,1,4043
,,,,,,,,2,2318
,,,,,,,,3,2010
,,,,,,,,4,3
,,,,,,,,5,31
,,,,,,,,11,6706
,,,,,,,,255,5854008
843.0,223639.0,ET2023A3120104,222759.0,Ethiopia,Gambela,Nuer,Wantawo,1,4
,,,,,,,,2,5185
,,,,,,,,3,8918
,,,,,,,,4,5
,,,,,,,,5,23
,,,,,,,,11,10918
,,,,,,,,255,4551520
75.0,222871.0,ET2023A3010507,222699.0,Ethiopia,Tigray,West Tigray,Awra (TG),1,31
,,,,,,,,2,843
,,,,,,,,3,9698
,,,,,,,,5,137
,,,,,,,,11,8972
,,,,,,,,255,8358048
677.0,223473.0,ET2023A3041903,222740.0,Ethiopia,Oromia,Horo Guduru,Guduru,1,502
,,,,,,,,2,5084
,,,,,,,,3,62262
,,,,,,,,5,1180
,,,,,,,,11,54768
,,,,,,,,12,2871
,,,,,,,,13,3986
,,,,,,,,255,9145656
195.0,222991.0,ET2023A3030407,222711.0,Ethiopia,Amhara,South Wollo,Kalu,1,747
,,,,,,,,2,22528
,,,,,,,,3,184988
,,,,,,,,4,2
,,,,,,,,5,2336
,,,,,,,,11,156375
,,,,,,,,12,10103
,,,,,,,,13,5493
,,,,,,,,255,8991496
924.0,223720.0,ET2023A3160037,222767.0,Ethiopia,Sidama,Sidama,Loka Abaya,1,2877
,,,,,,,,2,19231
,,,,,,,,3,77277
,,,,,,,,11,80392
,,,,,,,,12,1618
,,,,,,,,255,7004465
221.0,223017.0,ET2023A3030501,222712.0,Ethiopia,Amhara,North Shewa (AM),Mida Woremo,1,2634
,,,,,,,,2,19004
,,,,,,,,3,99329
,,,,,,,,5,1363
,,,,,,,,11,89610
,,,,,,,,12,4253
,,,,,,,,13,3708
,,,,,,,,255,5168412
131.0,222927.0,ET2023A3020405,222705.0,Ethiopia,Afar,Fanti,Gulina,1,10611
,,,,,,,,2,1678
,,,,,,,,3,127
,,,,,,,,11,8649
,,,,,,,,12,574
,,,,,,,,13,537
,,,,,,,,255,6874792
978.0,223774.0,ET2023A3171902,222773.0,Ethiopia,South West Ethiopia,Konta,Ameya Zuria,2,112
,,,,,,,,3,23601
,,,,,,,,5,261
,,,,,,,,11,19652
,,,,,,,,255,8438216
641.0,223437.0,ET2023A3041608,222737.0,Ethiopia,Oromia,Buno Bedele,Dedesa,1,37
,,,,,,,,2,1873
,,,,,,,,3,65670
,,,,,,,,5,1163
,,,,,,,,11,57445
,,,,,,,,12,1798
,,,,,,,,13,1189
,,,,,,,,21,9
,,,,,,,,255,9146679
428.0,223224.0,ET2023A3040407,222725.0,Ethiopia,Oromia,Jimma,Goma,1,101
,,,,,,,,2,3385
,,,,,,,,3,155539
,,,,,,,,5,926
,,,,,,,,11,130339
,,,,,,,,12,3674
,,,,,,,,13,1608
,,,,,,,,255,8553954
832.0,223628.0,ET2023A3060312,222756.0,Ethiopia,Benishangul Gumuz,Asosa,Ura,1,985
,,,,,,,,2,8026
,,,,,,,,3,56992
,,,,,,,,5,146
,,,,,,,,11,45742
,,,,,,,,12,5183
,,,,,,,,13,2975
,,,,,,,,21,140
,,,,,,,,255,12170423
436.0,223232.0,ET2023A3040415,222725.0,Ethiopia,Oromia,Jimma,Chora (Jimma),1,91
,,,,,,,,2,2020
,,,,,,,,3,69286
,,,,,,,,4,3
,,,,,,,,5,570
,,,,,,,,11,61063
,,,,,,,,12,243
,,,,,,,,255,8059247
1038.0,223834.0,ET2023A3181205,222777.0,Ethiopia,South Ethiopia,Alle,Alle,1,1765
,,,,,,,,2,9446
,,,,,,,,3,44390
,,,,,,,,11,44425
,,,,,,,,255,6463080
2.0,222798.0,ET2023A3010104,222695.0,Ethiopia,Tigray,Northwest Tigray,Tahtay Koraro,1,4786
,,,,,,,,2,45443
,,,,,,,,3,48491
,,,,,,,,4,3
,,,,,,,,5,254
,,,,,,,,11,80984
,,,,,,,,12,278
,,,,,,,,255,11455739
281.0,223077.0,ET2023A3030707,222714.0,Ethiopia,Amhara,West Gojam,Dega Damot,1,1300
,,,,,,,,2,14479
,,,,,,,,3,180804
,,,,,,,,4,20
,,,,,,,,11,163763
,,,,,,,,12,2849
,,,,,,,,13,4084
,,,,,,,,21,25
,,,,,,,,255,6372311
737.0,223533.0,ET2023A3050298,222745.0,Ethiopia,Somali,Fafan,Haroreys,1,14067
,,,,,,,,2,14860
,,,,,,,,3,824
,,,,,,,,5,21
,,,,,,,,11,23367
,,,,,,,,21,39
,,,,,,,,255,7756612
443.0,223239.0,ET2023A3040499,222725.0,Ethiopia,Oromia,Jimma,Nono Benja,1,182
,,,,,,,,2,3448
,,,,,,,,3,73455
,,,,,,,,5,680
,,,,,,,,11,63818
,,,,,,,,12,1695
,,,,,,,,13,1586
,,,,,,,,255,5467202
391.0,223187.0,ET2023A3040202,222723.0,Ethiopia,Oromia,East Wellega,Ibantu,2,993
,,,,,,,,3,30988
,,,,,,,,11,26504
,,,,,,,,12,1680
,,,,,,,,255,4421029
175.0,222971.0,ET2023A3030305,222710.0,Ethiopia,Amhara,North Wollo,Wadla,1,3209
,,,,,,,,2,53802
,,,,,,,,3,100864
,,,,,,,,5,874
,,,,,,,,11,127133
,,,,,,,,12,2598
,,,,,,,,13,1877
,,,,,,,,255,10177699
155.0,222951.0,ET2023A3030206,222709.0,Ethiopia,Amhara,South Gondar,Tach Gayint,1,4068
,,,,,,,,2,45291
,,,,,,,,3,85279
,,,,,,,,11,104322
,,,,,,,,12,3379
,,,,,,,,13,1475
,,,,,,,,21,47
,,,,,,,,255,9586393
116.0,222912.0,ET2023A3020301,222704.0,Ethiopia,Afar,Gabi,Amibara,1,14711
,,,,,,,,2,9136
,,,,,,,,3,2418
,,,,,,,,5,491
,,,,,,,,11,16919
,,,,,,,,12,2125
,,,,,,,,13,1727
,,,,,,,,21,78
,,,,,,,,255,11742741
430.0,223226.0,ET2023A3040409,222725.0,Ethiopia,Oromia,Jimma,Seka Chekorsa,1,130
,,,,,,,,2,3912
,,,,,,,,3,146314
,,,,,,,,4,2
,,,,,,,,5,1184
,,,,,,,,11,121659
,,,,,,,,12,3571
,,,,,,,,13,3997
,,,,,,,,255,13836349
636.0,223432.0,ET2023A3041603,222737.0,Ethiopia,Oromia,Buno Bedele,Chora (Buno Bedele),1,125
,,,,,,,,2,4851
,,,,,,,,3,92106
,,,,,,,,5,1567
,,,,,,,,11,82605
,,,,,,,,12,3173
,,,,,,,,13,2032
,,,,,,,,255,6276776
564.0,223360.0,ET2023A3041013,222731.0,Ethiopia,Oromia,East Hararge,Bedeno,1,405
,,,,,,,,2,10844
,,,,,,,,3,234468
,,,,,,,,5,2561
,,,,,,,,11,207489
,,,,,,,,12,1746
,,,,,,,,13,2501
,,,,,,,,255,7510501
435.0,223231.0,ET2023A3040414,222725.0,Ethiopia,Oromia,Jimma,Shebe Sambo,1,108
,,,,,,,,2,1886
,,,,,,,,3,79238
,,,,,,,,5,1355
,,,,,,,,11,64528
,,,,,,,,12,3116
,,,,,,,,13,928
,,,,,,,,255,4664004
160.0,222956.0,ET2023A3030211,222709.0,Ethiopia,Amhara,South Gondar,Andabet/West Esite,1,2526
,,,,,,,,2,17644
,,,,,,,,3,103697
,,,,,,,,5,272
,,,,,,,,11,99367
,,,,,,,,12,3764
,,,,,,,,13,344
,,,,,,,,255,4369985
264.0,223060.0,ET2023A3030612,222713.0,Ethiopia,Amhara,East Gojam,Awabel,1,919
,,,,,,,,2,11004
,,,,,,,,3,132769
,,,,,,,,5,527
,,,,,,,,11,120321
,,,,,,,,12,2229
,,,,,,,,13,1197
,,,,,,,,255,11917374
410.0,223206.0,ET2023A3040309,222724.0,Ethiopia,Oromia,Ilubabor,Yayu,1,401
,,,,,,,,2,3903
,,,,,,,,3,38659
,,,,,,,,5,739
,,,,,,,,11,32650
,,,,,,,,12,2601
,,,,,,,,13,1153
,,,,,,,,21,253
,,,,,,,,255,5615009
233.0,223029.0,ET2023A3030513,222712.0,Ethiopia,Amhara,North Shewa (AM),Angolelana Tera,1,2201
,,,,,,,,2,18028
,,,,,,,,3,121545
,,,,,,,,4,4
,,,,,,,,5,1623
,,,,,,,,11,112529
,,,,,,,,12,3879
,,,,,,,,13,6828
,,,,,,,,21,87
,,,,,,,,255,8298601
509.0,223305.0,ET2023A3040804,222729.0,Ethiopia,Oromia,Arsi,Jeju,1,1410
,,,,,,,,2,11791
,,,,,,,,3,143821
,,,,,,,,4,2
,,,,,,,,5,2509
,,,,,,,,11,126362
,,,,,,,,12,2531
,,,,,,,,13,2609
,,,,,,,,23,1365
,,,,,,,,255,4542357
284.0,223080.0,ET2023A3030710,222714.0,Ethiopia,Amhara,West Gojam,Bure (AM),1,1949
,,,,,,,,2,9136
,,,,,,,,3,116482
,,,,,,,,5,3554
,,,,,,,,11,107342
,,,,,,,,12,2521
,,,,,,,,13,4640
,,,,,,,,21,102
,,,,,,,,255,10779174
441.0,223237.0,ET2023A3040491,222725.0,Ethiopia,Oromia,Jimma,Omo Beyam,1,62
,,,,,,,,2,1094
,,,,,,,,3,97124
,,,,,,,,11,87083
,,,,,,,,255,6532786
1020.0,223816.0,ET2023A3181005,222776.0,Ethiopia,South Ethiopia,Gamo,Mirab Abaya,1,570
,,,,,,,,2,18113
,,,,,,,,3,60623
,,,,,,,,5,1066
,,,,,,,,11,57185
,,,,,,,,12,2491
,,,,,,,,13,1118
,,,,,,,,21,25
,,,,,,,,255,5708912
1045.0,223841.0,ET2023A3181502,222779.0,Ethiopia,South Ethiopia,Gofa,Denba Gofa,1,48
,,,,,,,,2,3151
,,,,,,,,3,86223
,,,,,,,,5,1326
,,,,,,,,11,68505
,,,,,,,,12,874
,,,,,,,,255,11904144
124.0,222920.0,ET2023A3020309,222704.0,Ethiopia,Afar,Gabi,Borimodaytu,1,7072
,,,,,,,,2,3584
,,,,,,,,3,1437
,,,,,,,,11,8989
,,,,,,,,12,261
,,,,,,,,13,344
,,,,,,,,255,4318412
663.0,223459.0,ET2023A3041801,222739.0,Ethiopia,Oromia,Kelem,Hawa Galan,1,501
,,,,,,,,2,5239
,,,,,,,,3,75588
,,,,,,,,5,1045
,,,,,,,,11,59166
,,,,,,,,12,3655
,,,,,,,,13,1979
,,,,,,,,255,8479006
176.0,222972.0,ET2023A3030307,222710.0,Ethiopia,Amhara,North Wollo,Guba Lafto,1,976
,,,,,,,,2,29520
,,,,,,,,3,129972
,,,,,,,,5,1182
,,,,,,,,11,132707
,,,,,,,,12,330
,,,,,,,,13,471
,,,,,,,,255,12583523
634.0,223430.0,ET2023A3041594,222736.0,Ethiopia,Oromia,West Gujii,Suro Berguda,1,970
,,,,,,,,2,15752
,,,,,,,,3,47775
,,,,,,,,11,52001
,,,,,,,,12,428
,,,,,,,,13,564
,,,,,,,,255,7479509
431.0,223227.0,ET2023A3040410,222725.0,Ethiopia,Oromia,Jimma,Dedo,1,218
,,,,,,,,2,2627
,,,,,,,,3,140929
,,,,,,,,5,2063
,,,,,,,,11,120684
,,,,,,,,12,3018
,,,,,,,,13,2288
,,,,,,,,14,332
,,,,,,,,255,6039288
400.0,223196.0,ET2023A3040211,222723.0,Ethiopia,Oromia,East Wellega,Sasiga,1,58
,,,,,,,,2,4032
,,,,,,,,3,64309
,,,,,,,,5,122
,,,,,,,,11,55781
,,,,,,,,12,279
,,,,,,,,13,430
,,,,,,,,255,4905050
432.0,223228.0,ET2023A3040411,222725.0,Ethiopia,Oromia,Jimma,Omo Nada,1,1109
,,,,,,,,2,13819
,,,,,,,,3,172521
,,,,,,,,5,4334
,,,,,,,,11,143545
,,,,,,,,12,9133
,,,,,,,,13,14987
,,,,,,,,255,9683305
930.0,223726.0,ET2023A3170901,222769.0,Ethiopia,South West Ethiopia,Keffa,Saylem,1,23
,,,,,,,,2,1382
,,,,,,,,3,30419
,,,,,,,,11,26605
,,,,,,,,12,351
,,,,,,,,13,353
,,,,,,,,255,7374341
933.0,223729.0,ET2023A3170904,222769.0,Ethiopia,South West Ethiopia,Keffa,Gimbo,1,3
,,,,,,,,2,2262
,,,,,,,,3,67054
,,,,,,,,4,3
,,,,,,,,5,3198
,,,,,,,,11,60029
,,,,,,,,12,965
,,,,,,,,255,8567261
62.0,222858.0,ET2023A3010408,222698.0,Ethiopia,Tigray,South Tigray,Ofla,1,2441
,,,,,,,,2,29776
,,,,,,,,3,42233
,,,,,,,,5,561
,,,,,,,,11,60873
,,,,,,,,255,5111364
339.0,223135.0,ET2023A3031125,222718.0,Ethiopia,Amhara,Central Gondar,West Dembiya,1,1517
,,,,,,,,2,23758
,,,,,,,,3,113692
,,,,,,,,4,1
,,,,,,,,5,1256
,,,,,,,,11,110213
,,,,,,,,12,1441
,,,,,,,,13,2163
,,,,,,,,255,6877088
148.0,222944.0,ET2023A3030119,222708.0,Ethiopia,Amhara,North Gondar,Telemt,1,8464
,,,,,,,,2,34198
,,,,,,,,3,29497
,,,,,,,,11,60121
,,,,,,,,12,118
,,,,,,,,13,196
,,,,,,,,14,281
,,,,,,,,255,11386371
237.0,223033.0,ET2023A3030517,222712.0,Ethiopia,Amhara,North Shewa (AM),Berehet,1,1136
,,,,,,,,2,11904
,,,,,,,,3,48024
,,,,,,,,5,124
,,,,,,,,11,49053
,,,,,,,,12,1090
,,,,,,,,13,1145
,,,,,,,,255,5155207
61.0,222857.0,ET2023A3010407,222698.0,Ethiopia,Tigray,South Tigray,Raya Alamata,1,975
,,,,,,,,2,44657
,,,,,,,,3,52215
,,,,,,,,5,1075
,,,,,,,,11,72154
,,,,,,,,12,1477
,,,,,,,,13,2316
,,,,,,,,255,12195920
648.0,223444.0,ET2023A3041702,222738.0,Ethiopia,Oromia,West Arsi,Shala,1,3691
,,,,,,,,2,64576
,,,,,,,,3,112821
,,,,,,,,5,538
,,,,,,,,11,141317
,,,,,,,,12,3399
,,,,,,,,13,1454
,,,,,,,,21,18
,,,,,,,,255,6505360
682.0,223478.0,ET2023A3041908,222740.0,Ethiopia,Oromia,Horo Guduru,Jarte Jardega,1,371
,,,,,,,,2,3054
,,,,,,,,3,57438
,,,,,,,,5,974
,,,,,,,,11,51328
,,,,,,,,12,725
,,,,,,,,13,1833
,,,,,,,,255,10173195
279.0,223075.0,ET2023A3030705,222714.0,Ethiopia,Amhara,West Gojam,Sekela,1,1784
,,,,,,,,2,15503
,,,,,,,,3,139089
,,,,,,,,4,5
,,,,,,,,5,1701
,,,,,,,,11,132271
,,,,,,,,12,4386
,,,,,,,,13,2831
,,,,,,,,255,5679096
403.0,223199.0,ET2023A3040214,222723.0,Ethiopia,Oromia,East Wellega,Jimma Arjo,1,151
,,,,,,,,2,2939
,,,,,,,,3,86310
,,,,,,,,5,1184
,,,,,,,,11,72068
,,,,,,,,12,3398
,,,,,,,,13,1744
,,,,,,,,21,382
,,,,,,,,255,8592481
1121.0,223917.0,ET2023A3192401,222790.0,Ethiopia,Central Ethiopia,Yem,Yem,1,366
,,,,,,,,2,5088
,,,,,,,,3,111778
,,,,,,,,5,2102
,,,,,,,,11,94520
,,,,,,,,12,5681
,,,,,,,,13,734
,,,,,,,,255,5097705
130.0,222926.0,ET2023A3020404,222705.0,Ethiopia,Afar,Fanti,Yalo,1,9727
,,,,,,,,2,2814
,,,,,,,,3,41
,,,,,,,,11,9972
,,,,,,,,255,3954631
41.0,222837.0,ET2023A3010305,222697.0,Ethiopia,Tigray,East Tigray,Hawzen,1,8588
,,,,,,,,2,69254
,,,,,,,,3,52581
,,,,,,,,4,1
,,,,,,,,5,208
,,,,,,,,11,109751
,,,,,,,,12,126
,,,,,,,,13,5
,,,,,,,,255,8097962
440.0,223236.0,ET2023A3040490,222725.0,Ethiopia,Oromia,Jimma,Mancho,1,146
,,,,,,,,2,2471
,,,,,,,,3,112707
,,,,,,,,5,1507
,,,,,,,,11,98246
,,,,,,,,12,4358
,,,,,,,,13,1051
,,,,,,,,255,6792760
539.0,223335.0,ET2023A3040906,222730.0,Ethiopia,Oromia,West Hararge,Anchar,1,2212
,,,,,,,,2,23792
,,,,,,,,3,77195
,,,,,,,,11,84594
,,,,,,,,12,738
,,,,,,,,13,634
,,,,,,,,14,74
,,,,,,,,21,22
,,,,,,,,255,6647588
232.0,223028.0,ET2023A3030512,222712.0,Ethiopia,Amhara,North Shewa (AM),Kewet,1,4004
,,,,,,,,2,31946
,,,,,,,,3,108377
,,,,,,,,4,6
,,,,,,,,5,789
,,,,,,,,11,103322
,,,,,,,,12,6681
,,,,,,,,13,8938
,,,,,,,,255,10625351
925.0,223721.0,ET2023A3170801,222768.0,Ethiopia,South West Ethiopia,Sheka,Anderacha,2,1651
,,,,,,,,3,15509
,,,,,,,,5,953
,,,,,,,,11,11343
,,,,,,,,12,2996
,,,,,,,,13,1441
,,,,,,,,255,5660564
153.0,222949.0,ET2023A3030204,222709.0,Ethiopia,Amhara,South Gondar,Farta,1,382
,,,,,,,,2,8421
,,,,,,,,3,147071
,,,,,,,,5,1476
,,,,,,,,11,133769
,,,,,,,,12,838
,,,,,,,,255,8809294
1047.0,223843.0,ET2023A3181504,222779.0,Ethiopia,South Ethiopia,Gofa,Uba Debre Tsehay,1,46
,,,,,,,,2,10895
,,,,,,,,3,64028
,,,,,,,,5,1031
,,,,,,,,11,55640
,,,,,,,,12,399
,,,,,,,,255,7173473
30.0,222826.0,ET2023A3010216,222696.0,Ethiopia,Tigray,Central Tigray,Egela,1,6729
,,,,,,,,2,28690
,,,,,,,,3,16021
,,,,,,,,5,250
,,,,,,,,11,41944
,,,,,,,,12,757
,,,,,,,,255,4531464
210.0,223006.0,ET2023A3030422,222711.0,Ethiopia,Amhara,South Wollo,Worebabu,1,2035
,,,,,,,,2,21973
,,,,,,,,3,94966
,,,,,,,,5,1801
,,,,,,,,11,93101
,,,,,,,,12,2464
,,,,,,,,13,4735
,,,,,,,,14,611
,,,,,,,,255,7896359
135.0,222931.0,ET2023A3020503,222706.0,Ethiopia,Afar,Khari,Dawe,1,3645
,,,,,,,,2,5236
,,,,,,,,3,2170
,,,,,,,,11,9095
,,,,,,,,255,6810622
446.0,223242.0,ET2023A3040502,222726.0,Ethiopia,Oromia,West Shewa,Jeldu,1,2047
,,,,,,,,2,13974
,,,,,,,,3,127055
,,,,,,,,11,111193
,,,,,,,,12,4509
,,,,,,,,13,7616
,,,,,,,,255,7203843
68.0,222864.0,ET2023A3010414,222698.0,Ethiopia,Tigray,South Tigray,Chercher,1,3845
,,,,,,,,2,32343
,,,,,,,,3,16130
,,,,,,,,11,39362
,,,,,,,,12,996
,,,,,,,,13,1546
,,,,,,,,255,4806322
331.0,223127.0,ET2023A3031112,222718.0,Ethiopia,Amhara,Central Gondar,Chilga 2,1,112
,,,,,,,,2,2669
,,,,,,,,3,44812
,,,,,,,,5,470
,,,,,,,,11,40195
,,,,,,,,255,16057234
638.0,223434.0,ET2023A3041605,222737.0,Ethiopia,Oromia,Buno Bedele,Dabo Hana,1,11
,,,,,,,,2,1027
,,,,,,,,3,38178
,,,,,,,,5,645
,,,,,,,,11,32733
,,,,,,,,12,1096
,,,,,,,,255,10622450
963.0,223759.0,ET2023A3171709,222771.0,Ethiopia,South West Ethiopia,Dawro,Disa,1,9
,,,,,,,,2,1102
,,,,,,,,3,35764
,,,,,,,,11,30460
,,,,,,,,12,171
,,,,,,,,13,471
,,,,,,,,255,6189514
162.0,222958.0,ET2023A3030213,222709.0,Ethiopia,Amhara,South Gondar,Mena Meketewa,1,130
,,,,,,,,2,10861
,,,,,,,,3,50507
,,,,,,,,11,51459
,,,,,,,,255,6656518
644.0,223440.0,ET2023A3041622,222737.0,Ethiopia,Oromia,Buno Bedele,Bedele Zuria,1,14
,,,,,,,,2,883
,,,,,,,,3,79990
,,,,,,,,5,678
,,,,,,,,11,66823
,,,,,,,,12,524
,,,,,,,,13,573
,,,,,,,,255,9749240
425.0,223221.0,ET2023A3040404,222725.0,Ethiopia,Oromia,Jimma,Tiro Afeta,1,396
,,,,,,,,2,3950
,,,,,,,,3,122971
,,,,,,,,4,7
,,,,,,,,11,105659
,,,,,,,,12,3400
,,,,,,,,13,1826
,,,,,,,,21,68
,,,,,,,,255,5790586
541.0,223337.0,ET2023A3040908,222730.0,Ethiopia,Oromia,West Hararge,Habro,1,3701
,,,,,,,,2,52925
,,,,,,,,3,120243
,,,,,,,,5,2609
,,,,,,,,11,138893
,,,,,,,,12,4099
,,,,,,,,13,11857
,,,,,,,,255,6806107
640.0,223436.0,ET2023A3041607,222737.0,Ethiopia,Oromia,Buno Bedele,Borecha,1,22
,,,,,,,,2,2469
,,,,,,,,3,74833
,,,,,,,,11,64688
,,,,,,,,12,1067
,,,,,,,,13,575
,,,,,,,,255,6289989
203.0,222999.0,ET2023A3030415,222711.0,Ethiopia,Amhara,South Wollo,Were Ilu,1,2133
,,,,,,,,2,26887
,,,,,,,,3,124071
,,,,,,,,5,1071
,,,,,,,,11,119882
,,,,,,,,12,3261
,,,,,,,,13,3306
,,,,,,,,255,10378057
8.0,222804.0,ET2023A3010110,222695.0,Ethiopia,Tigray,Northwest Tigray,Seyemti Adyabo,1,5786
,,,,,,,,2,21739
,,,,,,,,3,7039
,,,,,,,,5,269
,,,,,,,,11,27864
,,,,,,,,12,525
,,,,,,,,13,1297
,,,,,,,,255,4684074
261.0,223057.0,ET2023A3030609,222713.0,Ethiopia,Amhara,East Gojam,Michakel,1,914
,,,,,,,,2,11509
,,,,,,,,3,151264
,,,,,,,,4,3
,,,,,,,,5,455
,,,,,,,,11,135508
,,,,,,,,12,6420
,,,,,,,,13,2301
,,,,,,,,255,12700409
454.0,223250.0,ET2023A3040510,222726.0,Ethiopia,Oromia,West Shewa,Dendi,1,1808
,,,,,,,,2,18918
,,,,,,,,3,128135
,,,,,,,,5,2228
,,,,,,,,11,114924
,,,,,,,,12,6455
,,,,,,,,13,7677
,,,,,,,,255,8172650
258.0,223054.0,ET2023A3030606,222713.0,Ethiopia,Amhara,East Gojam,Enemay,1,2739
,,,,,,,,2,35169
,,,,,,,,3,159503
,,,,,,,,5,1445
,,,,,,,,11,153018
,,,,,,,,12,3523
,,,,,,,,13,1819
,,,,,,,,22,1
,,,,,,,,23,391
,,,,,,,,255,12031625
1046.0,223842.0,ET2023A3181503,222779.0,Ethiopia,South Ethiopia,Gofa,Zala,1,263
,,,,,,,,2,8389
,,,,,,,,3,82687
,,,,,,,,5,788
,,,,,,,,11,71061
,,,,,,,,12,651
,,,,,,,,13,385
,,,,,,,,255,7151211
600.0,223396.0,ET2023A3041303,222734.0,Ethiopia,Oromia,South West Shewa,Waliso,1,505
,,,,,,,,2,5460
,,,,,,,,3,131102
,,,,,,,,5,1216
,,,,,,,,11,121466
,,,,,,,,12,915
,,,,,,,,13,913
,,,,,,,,255,6465640
931.0,223727.0,ET2023A3170902,222769.0,Ethiopia,South West Ethiopia,Keffa,Gesha,2,1285
,,,,,,,,3,43842
,,,,,,,,5,703
,,,,,,,,11,39365
,,,,,,,,255,9771022
